date,highest price,lowest price,close price,volumn,RSI_6,RSI_7,RSI_8,RSI_9,RSI_10,RSI_11,RSI_12,RSI_13,RSI_14,RSI_15,RSI_16,CMO_6,CMO_7,CMO_8,CMO_9,CMO_10,CMO_11,CMO_12,CMO_13,CMO_14,CMO_15,CMO_16,WILLR_6,WILLR_7,WILLR_8,WILLR_9,WILLR_10,WILLR_11,WILLR_12,WILLR_13,WILLR_14,WILLR_15,WILLR_16,CCI_6,CCI_7,CCI_8,CCI_9,CCI_10,CCI_11,CCI_12,CCI_13,CCI_14,CCI_15,CCI_16,ROC_6,ROC_7,ROC_8,ROC_9,ROC_10,ROC_11,ROC_12,ROC_13,ROC_14,ROC_15,ROC_16,PPO_6,PPO_7,PPO_8,PPO_9,PPO_10,PPO_11,PPO_12,PPO_13,PPO_14,PPO_15,PPO_16,MACD_6,MACD_7,MACD_8,MACD_9,MACD_10,MACD_11,MACD_12,MACD_13,MACD_14,MACD_15,MACD_16,EMA_6,EMA_7,EMA_8,EMA_9,EMA_10,EMA_11,EMA_12,EMA_13,EMA_14,EMA_15,EMA_16,TEMA_6,TEMA_7,TEMA_8,TEMA_9,TEMA_10,TEMA_11,TEMA_12,TEMA_13,TEMA_14,TEMA_15,TEMA_16,WMA_6,WMA_7,WMA_8,WMA_9,WMA_10,WMA_11,WMA_12,WMA_13,WMA_14,WMA_15,WMA_16,SMA_6,SMA_7,SMA_8,SMA_9,SMA_10,SMA_11,SMA_12,SMA_13,SMA_14,SMA_15,SMA_16
2020-05-13,3.82,3.73,3.79,32614469.0,51.101919691216445,52.37685334280181,53.26759197135134,53.897776002595045,54.34290794275044,54.65327099749446,54.863967339521245,55.00034811158842,55.07907837541436,55.114640074569806,55.11313221090056,2.2038393824328906,4.75370668560363,6.535183942702669,7.795552005190105,8.685815885500883,9.306541994988935,9.727934679042495,10.000696223176869,10.15815675082873,10.22928014913962,10.226264421801117,-51.11111111111104,-49.99999999999995,-45.09803921568621,-40.350877192982416,-40.350877192982416,-40.350877192982416,-40.350877192982416,-40.350877192982416,-40.350877192982416,-42.37288135593221,-42.37288135593221,-33.536585365854016,-7.901726427622464,11.518324607329776,23.869801084990897,20.194274028629682,16.226332012329166,17.108433734940068,13.628287135749982,10.13534781240152,1.3872374157752443,-0.3878787878796758,2.7100271002709952,5.571030640668528,6.162464985994398,-1.0443864229765065,-0.5249343832021025,1.3368983957219305,-0.5249343832021025,-1.302083333333326,-2.067183462532296,-4.292929292929292,5.571030640668528,1.867873463773881,1.9640351995918985,1.7870257037944066,1.6509803921568316,2.3289533303125056,3.0346116751016763,3.4788275910660125,4.079802382113702,4.675118858954018,5.209992643060424,5.780407290310622,0.09245895401210591,0.09245895401210591,0.09245895401210591,0.09245895401210591,0.09245895401210591,0.09245895401210591,0.09245895401210591,0.09245895401210591,0.09245895401210591,0.09245895401210591,0.09245895401210591,3.8147221884378673,3.8083599068489833,3.8018205593246646,3.7950892920055894,3.7881509279582404,3.781022379918384,3.773747057664863,3.76638181237321,3.7589863661692355,3.751616194135969,3.7443206870141146,3.842629770993598,3.844060607931424,3.8435054480653013,3.843044484283334,3.8437075317958547,3.8457381912089703,3.8489343448895332,3.8529068813783214,3.857238172230902,3.861530676004335,3.8654876686940653,3.83809523809523,3.8303571428571104,3.819166666666674,3.806666666666715,3.7989090909090892,3.793787878787881,3.789487179487189,3.7865934065934175,3.7849523809523937,3.7844166666666683,3.7852941176470627,3.826666666666665,3.8071428571428574,3.7800000000000016,3.7566666666666655,3.763999999999995,3.768181818181819,3.765833333333333,3.7692307692307696,3.7742857142857136,3.7806666666666646,3.7918750000000014
2020-05-14,3.78,3.64,3.66,31369888.0,38.73922492983587,41.51439068842685,43.61422238087804,45.22756480746941,46.482345089003424,47.468175843534596,48.24923032350133,48.872482047267056,49.371139955160984,49.771924099033846,50.09115881465441,-22.521550140328255,-16.97121862314631,-12.77155523824393,-9.544870385061177,-7.035309821993143,-5.06364831293081,-3.501539352997344,-2.255035905465889,-1.2577200896780456,-0.45615180193231486,0.1823176293088263,-94.73684210526315,-79.99999999999993,-78.26086956521735,-70.58823529411757,-63.15789473684207,-63.15789473684207,-63.15789473684207,-63.15789473684207,-63.15789473684207,-63.15789473684207,-64.40677966101694,-119.29824561403521,-105.65092989985678,-79.44111776447107,-54.63059313215364,-37.15012722646377,-43.011449557139656,-48.91122278056928,-53.30951165560609,-58.99410965111039,-64.55542021924455,-69.93038913614086,-3.1746031746031633,-0.8130081300812941,1.9498607242339983,2.521008403361358,-4.43864229765013,-3.937007874015741,-2.1390374331550777,-3.937007874015741,-4.687499999999989,-5.426356589147286,-7.575757575757569,1.2545994591479106,1.3580403604518434,1.5626903862556905,1.4917213370821418,1.4301827205051858,2.0922736171811986,2.785080800645004,3.2333051563821,3.824921135646657,4.40960937997828,4.935338833781432,0.07653654846541791,0.07653654846541791,0.07653654846541791,0.07653654846541791,0.07653654846541791,0.07653654846541791,0.07653654846541791,0.07653654846541791,0.07653654846541791,0.07653654846541791,0.07653654846541791,3.770515848884191,3.7712699301367376,3.770304879474739,3.7680714336044714,3.7648507592385605,3.76085198326532,3.756247510331807,3.7511844106056085,3.7457881840133376,3.7401641698689727,3.7344006061889248,3.7299360434533857,3.7421055888009414,3.7511270296964505,3.758781268744878,3.766220768727622,3.7739510948152915,3.7820344891098805,3.790298233082133,3.7984844928452874,3.80630999637718,3.8135526262239563,3.790476190476182,3.793571428571396,3.792500000000008,3.787333333333383,3.779999999999998,3.775757575757578,3.7732051282051375,3.770989010989022,3.7697142857142985,3.7693333333333348,3.7697794117647097,3.806666666666665,3.802857142857143,3.7887500000000016,3.7666666666666657,3.7469999999999954,3.7545454545454557,3.7591666666666668,3.7576923076923086,3.7614285714285702,3.766666666666665,3.773125000000001
2020-05-15,3.7,3.63,3.65,15783313.0,37.893024777888876,40.75584416368945,42.93026656105385,44.60659980891256,45.91470029065197,46.94594349593422,47.76596113961779,48.422895471778965,48.95090260470672,49.3774273384984,49.71942609227059,-24.213950444222256,-18.48831167262111,-14.139466877892318,-10.786800382174881,-8.170599418696058,-6.108113008131555,-4.468077720764434,-3.1542090564420686,-2.098194790586558,-1.245145323003196,-0.5611478154588196,-94.87179487179486,-94.87179487179486,-82.2222222222222,-80.43478260869566,-72.5490196078431,-64.9122807017544,-64.9122807017544,-64.9122807017544,-64.9122807017544,-64.9122807017544,-64.9122807017544,-110.16548463356925,-119.14893617021227,-113.53535353535366,-93.93939393939368,-72.70233196159163,-57.672634271099554,-63.192182410422944,-68.70907390084227,-74.05189620758486,-79.5368261199694,-85.01362397820184,-3.183023872679047,-3.4391534391534417,-1.084010840108407,1.671309192200554,2.2408963585434094,-4.699738903394257,-4.199475065616798,-2.406417112299475,-4.199475065616798,-4.9479166666666625,-5.68475452196383,0.8433200177540601,0.7990867579908624,0.9734352256186709,1.244361487011954,1.2470508931579436,1.2398932450931381,1.8847857167765054,2.5630638350913895,3.0118708917884334,3.593110667047234,4.166666666666688,0.062391797128663384,0.062391797128663384,0.062391797128663384,0.062391797128663384,0.062391797128663384,0.062391797128663384,0.062391797128663384,0.062391797128663384,0.062391797128663384,0.062391797128663384,0.062391797128663384,3.7360827492029935,3.7409524476025533,3.743570461813686,3.744457146883577,3.7439688030133675,3.7423766527211,3.739901739511529,3.7367294948048073,3.7330164261448924,3.728893648635351,3.724471123107875,3.666818566606307,3.679058819215146,3.689685439923553,3.699479845925817,3.7091510524351947,3.7190552100392864,3.7292332255138376,3.739533333552744,3.749723408032084,3.7595407831041703,3.7687716207975224,3.7457142857142776,3.75535714285711,3.761666666666675,3.7640000000000504,3.7623636363636344,3.7583333333333355,3.7564102564102657,3.755604395604407,3.754857142857156,3.7547500000000014,3.7552941176470624,3.786666666666665,3.7842857142857143,3.7837500000000013,3.7733333333333325,3.7549999999999955,3.738181818181819,3.745833333333333,3.7507692307692313,3.7499999999999987,3.753999999999998,3.7593750000000012
2020-05-18,3.74,3.66,3.68,20336818.0,42.420852584673085,44.31687087838881,45.842153474342076,47.05974753597184,48.03022552196766,48.80462878941629,49.42384586640078,49.92014894309873,50.31716404240413,50.63508342410664,50.88577106565647,-15.158294830653823,-11.366258243222363,-8.315693051315844,-5.880504928056334,-3.939548956064678,-2.390742421167423,-1.152308267198442,-0.15970211380254903,0.6343280848082381,1.2701668482132813,1.7715421313129445,-87.1794871794871,-87.1794871794871,-87.1794871794871,-75.55555555555547,-73.91304347826082,-66.66666666666659,-59.649122807017505,-59.649122807017505,-59.649122807017505,-59.649122807017505,-59.649122807017505,-58.38509316770183,-68.53423882286333,-75.19379844961267,-71.53024911032,-57.53424657534303,-42.63565891472889,-30.769230769230216,-35.60788082652643,-40.386473429951984,-43.79977246871455,-48.28901604398119,-3.4120734908136496,-2.3872679045092826,-2.64550264550264,-0.27100271002709064,2.506963788300842,3.08123249299721,-3.9164490861618773,-3.4120734908136496,-1.6042780748663166,-3.4120734908136496,-4.1666666666666625,0.06644518272420386,0.5331302361005098,0.5422927775084986,0.7444392836868202,1.046979865771673,1.094557616296761,1.1216446157585651,1.7434967570960254,2.401874633860519,2.8450588643751313,3.41201618093226,0.05299187175509612,0.05299187175509612,0.05299187175509612,0.05299187175509612,0.05299187175509612,0.05299187175509612,0.05299187175509612,0.05299187175509612,0.05299187175509612,0.05299187175509612,0.05299187175509612,3.720059106573567,3.725714335701915,3.729443692521756,3.7315657175068617,3.7323381115563916,3.73198054393425,3.730686087278986,3.7286252812612632,3.7259475693255735,3.7227819425559323,3.7192392262716543,3.6573292857632875,3.6633859811035565,3.670035996855908,3.6772103701848593,3.6851023021607974,3.693792104886367,3.703179134105193,3.713034467525204,3.723075733862054,3.7330024973084592,3.7425645073059965,3.715238095238087,3.7292857142856812,3.73861111111112,3.745333333333385,3.7487272727272707,3.7486363636363658,3.746282051282061,3.7454945054945172,3.7455238095238235,3.745500000000001,3.7459558823529444,3.7649999999999983,3.7714285714285714,3.771250000000001,3.7722222222222217,3.763999999999995,3.7481818181818194,3.733333333333333,3.740769230769231,3.745714285714284,3.7453333333333307,3.749375000000001
2020-05-19,3.75,3.67,3.71,20234730.0,47.052899525482964,47.96579968676466,48.826217431308365,49.57214692498382,50.194793380923166,50.70434443194889,51.11643728318117,51.447067736978155,51.70902670546453,51.91502544741707,52.07167036645498,-5.894200949034064,-4.068400626470694,-2.3475651373832807,-0.8557061500323547,0.38958676184631846,1.4086888638977648,2.2328745663623315,2.894135473956308,3.4180534109290757,3.8300508948341534,4.143340732909945,-79.48717948717945,-79.48717948717945,-79.48717948717945,-79.48717948717945,-68.88888888888884,-67.39130434782606,-60.784313725490144,-54.38596491228069,-54.38596491228069,-54.38596491228069,-54.38596491228069,-29.28176795580131,-41.841680129240835,-48.93617021276644,-54.28907168037662,-51.48514851485242,-40.00523286237602,-27.534418022528456,-16.914911830166545,-21.60116448326115,-26.157320286037503,-28.72928176795674,-5.837563451776651,-2.6246719160105014,-1.5915119363395291,-1.851851851851849,0.5420054200542035,3.342618384401108,3.9215686274509887,-3.1331592689295085,-2.6246719160105014,-0.8021390374331583,-2.6246719160105014,-1.110079165008219,-0.07598784194529556,0.3788337980361482,0.4084683082711513,0.6167204720025594,0.9314496050614981,1.0062240663900284,1.0547025692462149,1.6508059817439735,2.286503973114662,2.720225027442393,0.04741652427717202,0.04741652427717202,0.04741652427717202,0.04741652427717202,0.04741652427717202,0.04741652427717202,0.04741652427717202,0.04741652427717202,0.04741652427717202,0.04741652427717202,0.04741652427717202,3.717185076123976,3.7217857517764363,3.7251228719613656,3.7272525740054894,3.7282766367279567,3.7283171199452085,3.7275036123129883,3.7259645267953685,3.7238212267488304,3.7211841997364408,3.718152258474989,3.6757413498524154,3.6750949953328442,3.6764251917955044,3.679359593863469,3.683819232458669,3.689707310059585,3.6968167249477113,3.7048501998166046,3.7134736229145497,3.722343211346553,3.731165720001784,3.6995238095238014,3.7139285714285384,3.7250000000000094,3.732888888888941,3.7389090909090887,3.7422727272727294,3.7426923076923173,3.741098901098913,3.740761904761919,3.7410833333333344,3.741323529411768,3.726666666666665,3.757142857142857,3.7637500000000013,3.764444444444444,3.7659999999999956,3.7590909090909106,3.7449999999999997,3.731538461538462,3.7385714285714267,3.743333333333331,3.743125000000001
2020-05-20,3.71,3.58,3.63,23497159.0,37.41992145121299,39.84294457276908,41.80606267013343,43.39405755381726,44.68078535195555,45.7270585558463,46.58144471854916,47.28237439952307,47.85864470491976,48.334390141212545,48.725166937394285,-25.16015709757402,-20.314110854461852,-16.387874659733157,-13.21188489236549,-10.63842929608889,-8.5458828883074,-6.837110562901678,-5.435251200953865,-4.2827105901604625,-3.3312197175749154,-2.5496661252114245,-79.16666666666673,-88.63636363636367,-88.63636363636367,-88.63636363636367,-88.63636363636367,-86.66666666666666,-84.78260869565219,-76.47058823529409,-68.42105263157896,-68.42105263157896,-68.42105263157896,-114.77272727272761,-86.65283540802183,-84.10757946210246,-91.89189189189189,-101.62962962962995,-103.70942812982958,-94.99358151476189,-83.3510449876018,-73.00164350814268,-76.19047619047626,-79.49223024731927,-6.2015503875969,-7.868020304568535,-4.7244094488189,-3.7135278514588865,-3.9682539682539653,-1.6260162601625994,1.1142061281337101,1.680672268907557,-5.22193211488251,-4.7244094488189,-2.941176470588247,-1.7412935323383654,-1.303797468354435,-0.3420510957742796,0.12127780358153831,0.18250612063197344,0.40756376087004365,0.7408173110054416,0.8459000761310198,0.9193844962740401,1.4995466341493293,2.1205357142857326,0.036126248910967274,0.036126248910967274,0.036126248910967274,0.036126248910967274,0.036126248910967274,0.036126248910967274,0.036126248910967274,0.036126248910967274,0.036126248910967274,0.036126248910967274,0.036126248910967274,3.6922750543742686,3.6988393138323272,3.703984455969951,3.7078020592043917,3.7104081573228735,3.7119309332876735,3.7125030565725288,3.7122553086817445,3.7113117298489864,3.709786174769386,3.707781404536755,3.637505358430284,3.638165335743037,3.640169730174985,3.6434727956314195,3.648136811413911,3.654154636519544,3.6613900611515198,3.6696006380075366,3.6784896037039254,3.6877359918354515,3.6970540784609263,3.6719047619047536,3.6821428571428236,3.6952777777777874,3.7060000000000537,3.7141818181818156,3.7207575757575784,3.7250000000000094,3.7265934065934183,3.7262857142857286,3.7269166666666673,3.728014705882356,3.6866666666666643,3.7128571428571426,3.7412500000000013,3.7488888888888883,3.7509999999999954,3.7536363636363657,3.748333333333333,3.736153846153847,3.724285714285713,3.731333333333331,3.736250000000001
2020-05-21,3.63,3.53,3.56,14445472.0,30.799230122167813,33.97032853124822,36.550841634679735,38.652173272562216,40.3693128196284,41.77964276502606,42.944627638794266,43.91273773857097,44.72074389939639,45.398880961229295,45.967885670787275,-38.40153975566437,-32.059342937503565,-26.898316730640538,-22.69565345487558,-19.26137436074321,-16.44071446994789,-14.110744722411464,-12.174524522858052,-10.558512201207224,-9.20223807754142,-8.064228658425444,-87.9999999999999,-89.65517241379303,-93.8775510204081,-93.8775510204081,-93.8775510204081,-93.8775510204081,-93.8775510204081,-93.8775510204081,-90.1960784313725,-80.70175438596492,-80.70175438596492,-158.20895522388142,-151.2218963831864,-130.67076292882734,-116.43454038997208,-122.17194570135722,-131.94168323392952,-139.69010727055974,-136.11397185032595,-128.09649897028513,-119.53629798555684,-121.21212121212119,-6.068601583113454,-8.010335917312661,-9.644670050761416,-6.5616797900262425,-5.57029177718833,-5.820105820105814,-3.5230352303523005,-0.835654596100277,-0.2801120448179262,-7.049608355091386,-6.5616797900262425,-2.359605691600918,-1.9847328244275046,-1.5715843023255602,-0.6551879796221265,-0.17841213202510064,-0.0846616453552366,0.15976087404660325,0.5123092261676626,0.6467805772757592,0.7453144977702396,1.3150131614777392,0.021284850844442538,0.021284850844442538,0.021284850844442538,0.021284850844442538,0.021284850844442538,0.021284850844442538,0.021284850844442538,0.021284850844442538,0.021284850844442538,0.021284850844442538,0.021284850844442538,3.654482181695906,3.6641294853742457,3.6719879101988506,3.6782416473635133,3.6830612196278056,3.686609111073061,3.689041047869063,3.690504550298638,3.691136832535788,3.6910629029232127,3.6903953569441956,3.5765259198080233,3.5796401615757207,3.58351238573906,3.5882959988321894,3.5941650885067244,3.601200126409892,3.6093425914919433,3.618415325500693,3.6281708911205115,3.638323072383011,3.6486051018769805,3.6357142857142772,3.6439285714285377,3.65500000000001,3.668222222222277,3.6794545454545426,3.688484848484851,3.696025641025651,3.701428571428583,3.704380952380967,3.7055000000000002,3.7072794117647088,3.648333333333331,3.668571428571428,3.693750000000001,3.7211111111111106,3.7299999999999955,3.7336363636363656,3.7375000000000003,3.7338461538461543,3.7235714285714274,3.713333333333331,3.720625000000001
2020-05-22,3.58,3.48,3.5,12834887.0,26.057215117551735,29.60650375063328,32.5434608317123,34.967561226587186,36.971620754267754,38.635032781477825,40.02278024336457,41.18714594902847,42.16859593618954,43.00050538338153,43.70659375676759,-47.88556976489654,-40.78699249873343,-34.9130783365754,-30.064877546825624,-26.056758491464493,-22.72993443704435,-19.95443951327086,-17.625708101943065,-15.66280812762092,-13.99898923323693,-12.586812486464835,-92.59259259259258,-93.33333333333331,-94.11764705882352,-96.29629629629629,-96.29629629629629,-96.29629629629629,-96.29629629629629,-96.29629629629629,-96.29629629629629,-96.29629629629629,-91.22807017543862,-130.96774193548384,-148.37905236907838,-152.31560891938196,-142.3566878980896,-134.57854406130286,-137.95379537953792,-145.76786619361374,-157.39184562713976,-158.1331123998896,-152.26781857451437,-144.96924199770646,-4.371584699453557,-7.651715039577834,-9.560723514211888,-11.16751269035533,-8.13648293963255,-7.161803713527847,-7.4074074074074066,-5.1490514905149,-2.506963788300831,-1.9607843137254832,-8.616187989556135,-2.6302818479186665,-2.6332608973539657,-2.25943970767356,-1.8578769334056464,-0.9749023982154149,-0.48586313879291476,-0.3628422066308982,-0.10024794147355513,0.2697495183044019,0.4307903009928761,0.552586284989606,0.0046280876772857305,0.0046280876772857305,0.0046280876772857305,0.0046280876772857305,0.0046280876772857305,0.0046280876772857305,0.0046280876772857305,0.0046280876772857305,0.0046280876772857305,0.0046280876772857305,0.0046280876772857305,3.610344415497076,3.623097114030684,3.633768374599106,3.6425933178908108,3.6497773615136593,3.6555075925608844,3.659957809735361,3.6632896145416898,3.6656519215310164,3.667180040057811,3.667995903186055,3.511439960975364,3.5156858106350377,3.5206088558388107,3.526354741643028,3.533096820213712,3.5409347017823816,3.549843875776941,3.559684775272011,3.570242276431825,3.581254696047153,3.5924685741048323,3.593333333333325,3.60178571428568,3.611944444444455,3.624000000000056,3.6376363636363602,3.649545454545457,3.659487179487189,3.66802197802199,3.674571428571443,3.678833333333334,3.681323529411767,3.6216666666666644,3.627142857142857,3.647500000000001,3.672222222222222,3.6989999999999954,3.7090909090909108,3.714166666666667,3.71923076923077,3.7171428571428557,3.7086666666666646,3.700000000000001
2020-05-25,3.54,3.45,3.54,9442405.0,34.16612491154732,36.00086531896128,37.74396420962794,39.3068522249809,40.67049539461253,41.84492964363462,42.85063685826167,43.710446314967506,44.44481900985065,45.073167752426386,45.60926812860855,-31.66775017690535,-27.998269362077444,-24.512071580744113,-21.386295550038202,-18.65900921077494,-16.310140712730753,-14.298726283476656,-12.579107370064996,-11.110361980298702,-9.85366449514724,-8.781463742782913,-70.00000000000003,-70.00000000000003,-72.72727272727275,-75.67567567567569,-84.21052631578948,-84.21052631578948,-84.21052631578948,-84.21052631578948,-84.21052631578948,-84.21052631578948,-84.21052631578948,-88.88888888888924,-101.30975769482656,-112.88343558282202,-121.84300341296935,-120.61068702290092,-120.99591230026023,-125.68255437297552,-132.0818194051945,-141.47186147186176,-143.5726210350584,-140.63332346848216,-3.013698630136985,-3.2786885245901676,-6.596306068601587,-8.527131782945741,-10.152284263959388,-7.0866141732283445,-6.10079575596817,-6.349206349206349,-4.0650406504065035,-1.392757660167121,-0.8403361344537785,-2.7702824248966067,-2.720390093673838,-2.7057600587012236,-2.361305724220274,-1.9910714285715658,-1.1550205347822937,-0.6720430107527096,-0.5367616655691364,-0.2690755333461885,0.10682566300222085,0.2836030009943268,-0.005283941444301998,-0.005283941444301998,-0.005283941444301998,-0.005283941444301998,-0.005283941444301998,-0.005283941444301998,-0.005283941444301998,-0.005283941444301998,-0.005283941444301998,-0.005283941444301998,-0.005283941444301998,3.5902460110693397,3.602322835523013,3.612930958021527,3.6220746543126485,3.6298178412384483,3.6362563271340704,3.6415027620837668,3.6456768124643055,3.6488983319935477,3.6512825350505844,3.6529375616347544,3.5091557819867814,3.507626302286405,3.5078559600810157,3.509741133548749,3.513265038001853,3.5183982020508244,3.5250349464497894,3.5329846166793533,3.5419964468311966,3.5517809053994434,3.5620573533483815,3.569999999999992,3.579999999999966,3.588055555555566,3.597555555555612,3.6087272727272692,3.621363636363639,3.6326923076923174,3.6424175824175946,3.6509523809523956,3.6577500000000005,3.6625000000000028,3.6033333333333313,3.6099999999999994,3.616250000000001,3.6355555555555554,3.6589999999999954,3.684545454545456,3.695,3.7007692307692315,3.70642857142857,3.7053333333333307,3.698125000000001
2020-05-26,3.63,3.52,3.61,13517301.0,46.48939165425093,46.013233446278065,46.060761780900215,46.35404693742166,46.747241881381164,47.16506278649382,47.56994143765485,47.944564125493635,48.281204328025055,48.579062092952334,48.83722556759938,-7.021216691498146,-7.973533107443872,-7.8784764381995736,-7.291906125156686,-6.505516237237659,-5.669874427012368,-4.860117124690301,-4.110871749012741,-3.4375913439498897,-2.841875814095326,-2.325548864801231,-46.666666666666735,-46.666666666666735,-46.666666666666735,-51.51515151515156,-56.7567567567568,-71.92982456140354,-71.92982456140354,-71.92982456140354,-71.92982456140354,-71.92982456140354,-71.92982456140354,-3.921568627451083,-18.433818433818757,-25.974025974025913,-34.89254108723169,-46.72897196261713,-57.240349754745736,-63.30532212885198,-68.8888888888894,-73.94023627519145,-78.94736842105297,-79.96118389131537,-1.9021739130434812,-1.0958904109588996,-1.3661202185792476,-4.74934036939314,-6.718346253229979,-8.375634517766494,-5.249343832021003,-4.244031830238725,-4.4973544973545,-2.168021680216803,0.557103064066844,-2.9148083074289772,-2.624469316866094,-2.599950944321789,-2.602743291429178,-2.3058823529413077,-1.9808643239605208,-1.2017906336088444,-0.7390994334082244,-0.6053617757279223,-0.34364261168391735,0.028165840468702002,-0.007405514785211675,-0.007405514785211675,-0.007405514785211675,-0.007405514785211675,-0.007405514785211675,-0.007405514785211675,-0.007405514785211675,-0.007405514785211675,-0.007405514785211675,-0.007405514785211675,-0.007405514785211675,3.595890007906671,3.6042421266422595,3.612279634016743,3.619659723450119,3.6262145973769124,3.6318802726117254,3.636656183301649,3.6405801249694045,3.6437118877277412,3.6461222181692614,3.6478860837953713,3.5579278723738215,3.5485063178625404,3.541594266298434,3.537105167964463,3.5349627560046626,3.5350668014194913,3.53725154111738,3.5412782860457694,3.546855631547107,3.553657867446817,3.561368046260447,3.571904761904754,3.5799999999999654,3.586666666666677,3.592444444444502,3.5998181818181783,3.6089393939393966,3.6196153846153947,3.6294505494505622,3.638095238095253,3.6458333333333335,3.652132352941179,3.5916666666666646,3.6042857142857136,3.6100000000000008,3.6155555555555554,3.6329999999999956,3.654545454545456,3.678333333333333,3.6884615384615387,3.6942857142857126,3.6999999999999975,3.6993750000000007
2020-05-27,3.61,3.49,3.52,12517216.0,36.071751055200295,37.26769589203709,38.50281882075186,39.6884672112348,40.78028843305166,41.761852991922574,42.63210786165562,43.397733687756876,44.067666826789576,44.65287168837645,45.1614892831075,-27.856497889599403,-25.46460821592583,-22.99436235849628,-20.6230655775304,-18.439423133896675,-16.47629401615486,-14.735784276688758,-13.204532624486246,-11.864666346420849,-10.6942566232471,-9.677021433784992,-73.07692307692312,-76.6666666666667,-76.6666666666667,-76.6666666666667,-78.78787878787881,-81.08108108108111,-87.71929824561404,-87.71929824561404,-87.71929824561404,-87.71929824561404,-87.71929824561404,-37.68115942029104,-53.164556962026296,-59.64912280701802,-66.2387676508352,-72.66666666666711,-78.70713052060292,-82.91666666666703,-85.35353535353568,-89.65517241379342,-94.7949985460898,-100.6693440428385,-5.121293800539084,-4.34782608695653,-3.561643835616435,-3.825136612021862,-7.12401055408971,-9.043927648578808,-10.659898477157359,-7.6115485564304475,-6.6312997347480085,-6.878306878306873,-4.607046070460708,-3.3921302578019605,-2.9673590504451175,-2.6923076923076725,-2.656948036680003,-2.6501687289090077,-2.3734161709799912,-2.0710568937592684,-1.3295914611704085,-0.8762638420799761,-0.7367475292004219,-0.47441316665164607,-0.016162809969284098,-0.016162809969284098,-0.016162809969284098,-0.016162809969284098,-0.016162809969284098,-0.016162809969284098,-0.016162809969284098,-0.016162809969284098,-0.016162809969284098,-0.016162809969284098,-0.016162809969284098,3.5742071485047653,3.5831815949816948,3.591773048679689,3.599727778760095,3.606902852399292,3.613233560509771,3.6187090781783184,3.623354392830918,3.6272169693640426,3.630356940898104,3.6328406621723865,3.5290384716432057,3.5230435314440607,3.517815156843849,3.513923054422348,3.5117005704162785,3.5113135165113505,3.5127783937979844,3.515985392249362,3.5207340651838055,3.5267620895370135,3.5337929471907663,3.551428571428564,3.558928571428537,3.566666666666677,3.573333333333392,3.5792727272727234,3.586515151515154,3.5952564102564204,3.605384615384628,3.6148571428571588,3.6233333333333335,3.6310294117647084,3.5599999999999974,3.581428571428571,3.593750000000001,3.5999999999999996,3.605999999999996,3.622727272727275,3.643333333333333,3.6661538461538465,3.67642857142857,3.6826666666666643,3.688750000000001
2020-05-28,3.54,3.41,3.45,13700976.0,29.83238745641772,31.78570914604047,33.60183798108578,35.25286363260538,36.72878475424841,38.034055863833565,39.18125628806296,40.18653222877491,41.06581385448402,41.835245911704064,42.507246821593206,-40.33522508716456,-36.428581707919065,-32.79632403782844,-29.49427273478924,-26.54243049150319,-23.931888272332856,-21.637487423874074,-19.626935542450198,-17.86837229103196,-16.32950817659186,-14.985506356813595,-81.81818181818178,-86.66666666666664,-88.23529411764704,-88.23529411764704,-88.23529411764704,-89.18918918918916,-90.24390243902438,-93.44262295081965,-93.44262295081965,-93.44262295081965,-93.44262295081965,-130.05464480874295,-122.0183486238535,-114.55399061032858,-115.12915129151331,-119.74110032362444,-121.75890826383667,-120.6349206349207,-118.29553264604799,-117.22099039172218,-120.38285252089533,-124.93638676844795,-4.958677685950407,-7.008086253369261,-6.25,-5.479452054794509,-5.737704918032782,-8.970976253298147,-10.852713178294572,-12.436548223350252,-9.44881889763779,-8.48806366047745,-8.73015873015872,-3.709765411893124,-3.5255994815295137,-3.124999999999982,-2.8466483011937584,-2.7906451248447492,-2.766156420731358,-2.4977482158941364,-2.2075648448177776,-1.4936879637660814,-1.04504504504511,-0.897199207492764,-0.02842379269219819,-0.02842379269219819,-0.02842379269219819,-0.02842379269219819,-0.02842379269219819,-0.02842379269219819,-0.02842379269219819,-0.02842379269219819,-0.02842379269219819,-0.02842379269219819,-0.02842379269219819,3.538719391789118,3.549886196236271,3.5602679267508694,3.569782223008076,3.578375061053966,3.586027967091476,3.592753835381654,3.5985894795693585,3.6035880401155036,3.607812323285841,3.611329996034459,3.4722321178129643,3.471023380633181,3.469230400255621,3.467720868498824,3.4670928095062936,3.467726914507923,3.469811831316848,3.473374370017718,3.4783201593363757,3.484467669477146,3.4915983136430038,3.5199999999999925,3.526071428571394,3.5347222222222325,3.5433333333333925,3.5509090909090864,3.5577272727272753,3.565512820512831,3.574505494505508,3.5846666666666827,3.59425,3.6029411764705905,3.5299999999999976,3.5442857142857136,3.565000000000001,3.577777777777778,3.5849999999999964,3.591818181818184,3.608333333333334,3.628461538461539,3.650714285714284,3.661333333333331,3.668125000000001
